biome	sample	h	DateTime	Station	LatN	LonE	Feature	DepthFrom	DepthTo	SizeFrx	Run	Depth	Date	RadiansDate	Vernality	Wintriness	Location	hc	ssu.cnt	ssu.cov
_tara	ERR599166	6.22059707953715	2012-02-02T18:36:58	TARA_145	39.2392	-70.0343	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	582	600	0.22-3 um	ERR599166	591	2012-02-02	0.558505360638186	0.529919264233205	0.848048096156426	North Atlantic Ocean	6.3965533263347	96221	0.57152216641188
_tara	ERR599167	5.65534196913804	2010-03-16T06:13:30	TARA_038	19.0351	64.5638	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	332	350	0.22-1.6 um	ERR599167	341	2010-03-16	1.32645023151569	0.970295726275996	0.241921895599668	Indian Ocean	5.85530927200894	47654	0.536204268292683
_tara	ERR599168	5.81044060898139	2011-04-22T21:13	TARA_102	-5.2669	-85.2732	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR599168	40	2011-04-22	1.95476876223365	-0.927183854566787	0.374606593415912	South Pacific Ocean	5.99680605690967	24767	0.600234466588511
_tara	ERR599169	5.70538842964079	2011-04-15T12:45	TARA_100	-13.0023	-95.9759	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599169	5	2011-04-15	1.83259571459405	-0.965925826289068	0.258819045102521	South Pacific Ocean	5.86387545168232	30322	0.602209944751381
_tara	ERR599170	5.85020634025822	2012-03-05T09:25	TARA_150	35.9346	-37.3032	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599170	5	2012-03-05	1.13446401379631	0.90630778703665	0.4226182617407	North Atlantic Ocean	5.94613791673819	119374	0.641326883206634
_tara	ERR599171	5.77126653248717	2010-09-14T06:55	TARA_068	-31.0266	4.665	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599171	5	2010-09-14	4.4331363000656	0.961261695938319	0.275637355816999	Indian Ocean	5.96724484258266	21732	0.587833643699565
_tara	ERR599172	5.6103067940427	2010-03-20T08:15:28	TARA_039	18.7341	66.3896	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	262	280	0.22-1.6 um	ERR599172	271	2010-03-20	1.39626340159546	0.984807753012208	0.17364817766693	Indian Ocean	5.87135819559697	19698	0.513135830072666
_tara	ERR599173	5.95516218449382	2010-07-15T12:22	TARA_066	-34.9449	17.9189	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599173	5	2010-07-15	3.40339204138894	0.258819045102521	0.965925826289068	Indian Ocean	6.1059419114499	45909	0.634114007954043
_tara	ERR599174	5.82404757972555	2010-09-14T06:55	TARA_068	-31.0266	4.665	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599174	5	2010-09-14	4.4331363000656	0.961261695938319	0.275637355816999	Indian Ocean	5.99057921425672	42936	0.601433049708912
_tara	ERR599175	6.07308683685198	2011-12-11T20:37:22	TARA_138	6.3559	-103.0598	mesopelagic zone (ENVO:00000213)	440	458	0.22-3 um	ERR599175	449	2011-12-11	5.95157274930066	-0.325568154457157	0.945518575599317	North Pacific Ocean	6.32986399346827	22616	0.522100656455142
_tara	ERR599176	4.58815158174574	2011-01-06T10:38	TARA_085	-62.0385	-49.529	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599176	5	2011-01-06	0.10471975511966	-0.104528463267653	-0.994521895368273	Southern Ocean	4.72142053339566	35594	0.587131367292225
